entry_idx,entry_time,exit_time,dir,entry,stop,risk_pts,target_2R,R_baseline,reason_baseline,year,ny_am,dow,MFE_R,MAE_R,stop_hit_in_horizon,time_to_stop_min,horizon_exhausted_no_stop,touch_0_5,touch_1_0,touch_1_5,touch_2_0,touch_3_0,dol_price,target_type,dol_known_at,distance_to_target_R,dol_artifact,dol_hit_before_stop,dol_hit_before_2R,dol_time_to_dol_min,was_2R_beyond_dol,sf_price,sf_type,sf_dist_R,opp_dol_price,opp_dol_type,opp_dol_dist_R
25307,2021-07-19 12:36:00+00:00,2021-07-19 12:46:00+00:00,long,14541.0,14524.0,17.0,14575.0,-1.0441176470588236,stop,2021,False,Monday,0.04411764705882353,-1.1029411764705883,True,10.0,False,False,False,False,False,False,14547.0,confirmed_1H,2021-07-02 03:00:00+00:00,0.35294117647058826,False,False,True,16.0,True,14682.5,session_so_far_high,8.323529411764707,14540.5,confirmed_1H,0.029411764705882353
25839,2021-07-19 22:28:00+00:00,2021-07-19 22:53:00+00:00,short,14580.75,14585.25,4.5,14571.75,-1.1666666666666667,stop,2021,False,Monday,0.5555555555555556,-1.0555555555555556,True,25.0,False,True,False,False,False,False,14543.5,confirmed_1H,2021-07-01 07:00:00+00:00,8.277777777777779,False,False,False,905.0,False,14579.75,session_so_far_low,0.2222222222222222,14590.25,confirmed_1H,2.111111111111111
26552,2021-07-20 10:21:00+00:00,2021-07-20 10:49:00+00:00,long,14618.0,14604.0,14.0,14646.0,-1.0535714285714286,stop,2021,False,Tuesday,0.03571428571428571,-1.375,True,28.0,False,False,False,False,False,False,14643.0,confirmed_1H,2021-07-20 10:00:00+00:00,1.7857142857142858,False,False,True,267.0,True,14644.5,session_so_far_high,1.8928571428571428,14613.25,confirmed_1H,0.3392857142857143
26768,2021-07-20 13:57:00+00:00,2021-07-20 14:14:00+00:00,long,14567.75,14551.25,16.5,14600.75,-1.0454545454545454,stop,2021,True,Tuesday,1.378787878787879,-1.3181818181818181,True,17.0,False,True,True,False,False,False,14570.0,confirmed_1H,2021-06-30 23:00:00+00:00,0.13636363636363635,False,True,True,1.0,True,14644.5,session_so_far_high,4.651515151515151,14543.5,confirmed_1H,1.4696969696969697
26787,2021-07-20 14:16:00+00:00,2021-07-20 14:42:00+00:00,long,14572.0,14545.0,27.0,14626.0,1.9722222222222223,target,2021,True,Tuesday,16.425925925925927,-0.1111111111111111,False,,True,True,True,True,True,True,14574.5,confirmed_1H,2021-07-19 18:00:00+00:00,0.09259259259259259,False,True,True,1.0,True,14644.5,session_so_far_high,2.685185185185185,14571.25,ONL,0.027777777777777776
26813,2021-07-20 14:42:00+00:00,2021-07-20 15:55:00+00:00,long,14627.25,14591.0,36.25,14699.75,1.9793103448275862,target,2021,True,Tuesday,10.710344827586207,-0.19310344827586207,False,,True,True,True,True,True,True,14643.0,htf_pocket,2021-07-20 14:00:00+00:00,0.43448275862068964,False,True,True,6.0,True,14644.5,session_so_far_high,0.47586206896551725,14625.25,confirmed_1H,0.05517241379310345
26962,2021-07-20 17:11:00+00:00,2021-07-20 18:10:00+00:00,short,14711.0,14743.0,32.0,14647.0,-1.0234375,stop,2021,False,Tuesday,0.046875,-1.046875,True,59.0,False,False,False,False,False,False,14708.25,confirmed_1H,2021-07-15 20:00:00+00:00,0.0859375,False,False,True,170.0,True,14516.75,session_so_far_low,6.0703125,14714.0,confirmed_1H,0.09375
28047,2021-07-21 12:16:00+00:00,2021-07-21 13:36:00+00:00,long,14695.75,14679.75,16.0,14727.75,1.953125,target,2021,False,Wednesday,26.90625,-0.484375,False,,True,True,True,True,True,True,14714.0,confirmed_1H,2021-07-05 16:00:00+00:00,1.140625,False,True,True,76.0,True,14765.75,session_so_far_high,4.375,14689.25,confirmed_1H,0.40625
28263,2021-07-21 15:52:00+00:00,2021-07-21 15:56:00+00:00,short,14756.0,14768.5,12.5,14731.0,-1.06,stop,2021,True,Wednesday,0.16,-1.3,True,4.0,False,False,False,False,False,False,14754.0,confirmed_1H,2021-07-07 03:00:00+00:00,0.16,False,True,True,1.0,True,14668.25,session_so_far_low,7.02,14765.75,ONH,0.78
28312,2021-07-21 16:41:00+00:00,2021-07-21 17:43:00+00:00,short,14758.5,14776.5,18.0,14722.5,-1.0416666666666667,stop,2021,False,Wednesday,1.3055555555555556,-1.0972222222222223,True,62.0,False,True,True,False,False,False,14754.0,confirmed_1H,2021-07-07 03:00:00+00:00,0.25,False,True,True,11.0,True,14668.25,session_so_far_low,5.013888888888889,14765.75,ONH,0.4027777777777778
29147,2021-07-22 07:36:00+00:00,2021-07-22 13:37:00+00:00,short,14859.25,14876.5,17.25,14824.75,-1.0434782608695652,stop,2021,False,Thursday,1.7391304347826086,-1.2608695652173914,True,361.0,False,True,True,True,False,False,14850.25,confirmed_1H,2021-07-13 10:00:00+00:00,0.5217391304347826,False,True,True,46.0,True,14826.75,session_so_far_low,1.8840579710144927,14859.5,confirmed_1H,0.014492753623188406
29607,2021-07-22 15:16:00+00:00,2021-07-22 17:32:00+00:00,short,14883.5,14910.5,27.0,14829.5,-1.0277777777777777,stop,2021,True,Thursday,1.2222222222222223,-1.0555555555555556,True,136.0,False,True,True,False,False,False,14881.5,confirmed_1H,2021-07-14 23:00:00+00:00,0.07407407407407407,False,True,True,1.0,True,14826.75,session_so_far_low,2.1018518518518516,14883.75,confirmed_1H,0.009259259259259259
29755,2021-07-22 17:44:00+00:00,2021-07-22 18:14:00+00:00,short,14905.75,14913.25,7.5,14890.75,-1.1,stop,2021,False,Thursday,0.6666666666666666,-1.2333333333333334,True,30.0,False,True,False,False,False,False,14897.25,confirmed_1H,2021-07-15 10:00:00+00:00,1.1333333333333333,False,False,True,3967.0,True,14826.75,session_so_far_low,10.533333333333333,14923.25,confirmed_1H,2.3333333333333335
29863,2021-07-22 19:32:00+00:00,2021-07-22 20:00:00+00:00,short,14915.0,14930.0,15.0,14885.0,-1.05,stop,2021,False,Thursday,0.38333333333333336,-1.05,True,28.0,False,False,False,False,False,False,14897.25,confirmed_1H,2021-07-15 10:00:00+00:00,1.1833333333333333,False,False,True,3859.0,True,14826.75,session_so_far_low,5.883333333333334,14923.25,htf_pocket,0.55
30677,2021-07-23 10:06:00+00:00,2021-07-23 11:06:00+00:00,short,15005.5,15010.5,5.0,14995.5,1.85,target,2021,False,Friday,14.25,-2.3,True,273.0,False,True,True,True,True,True,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,8.0,False,True,False,205.0,False,14964.5,session_so_far_low,8.2,,none,
30916,2021-07-23 14:05:00+00:00,2021-07-23 15:18:00+00:00,long,14988.75,14966.75,22.0,15032.75,1.9659090909090908,target,2021,True,Friday,6.6022727272727275,-1.0681818181818181,True,2768.0,False,True,True,True,True,True,14994.75,confirmed_1H,2021-07-13 18:00:00+00:00,0.2727272727272727,False,True,True,12.0,True,15015.5,session_so_far_high,1.2159090909090908,14965.5,confirmed_1H,1.0568181818181819
31061,2021-07-23 16:30:00+00:00,2021-07-23 16:50:00+00:00,short,15068.75,15082.75,14.0,15040.75,-1.0535714285714286,stop,2021,False,Friday,0.375,-1.125,True,20.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,7.375,False,False,False,2623.0,False,14934.25,session_so_far_low,9.607142857142858,,none,
31815,2021-07-26 06:04:00+00:00,2021-07-26 06:31:00+00:00,long,15085.25,15077.25,8.0,15101.25,1.90625,target,2021,False,Monday,2.65625,-1.25,True,102.0,False,True,True,True,True,False,15117.25,PSH,2021-07-23 22:00:00+00:00,4.0,False,False,False,487.0,False,15126.25,session_so_far_high,5.125,15074.5,PDL,1.34375
32017,2021-07-26 09:26:00+00:00,2021-07-26 10:57:00+00:00,long,15081.0,15066.5,14.5,15110.0,-1.0517241379310345,stop,2021,False,Monday,0.7586206896551724,-1.1724137931034482,True,91.0,False,True,False,False,False,False,15117.25,PSH,2021-07-23 22:00:00+00:00,2.5,False,False,False,285.0,False,15126.25,session_so_far_high,3.1206896551724137,15074.5,PDL,0.4482758620689655
32127,2021-07-26 11:16:00+00:00,2021-07-26 12:28:00+00:00,long,15080.75,15071.75,9.0,15098.75,-1.0833333333333333,stop,2021,False,Monday,1.75,-1.0833333333333333,True,72.0,False,True,True,True,False,False,15106.5,htf_pocket,2021-07-26 11:00:00+00:00,2.861111111111111,False,False,False,165.0,False,15126.25,session_so_far_high,5.055555555555555,15074.5,PDL,0.6944444444444444
32230,2021-07-26 12:59:00+00:00,2021-07-26 13:26:00+00:00,long,15066.25,15060.25,6.0,15078.25,1.875,target,2021,False,Monday,2.5833333333333335,-1.6666666666666667,True,32.0,False,True,True,True,True,False,15106.5,htf_pocket,2021-07-26 12:00:00+00:00,6.708333333333333,False,False,False,62.0,False,15126.25,session_so_far_high,10.0,15038.75,htf_pocket,4.583333333333333
32312,2021-07-26 14:21:00+00:00,2021-07-26 14:34:00+00:00,short,15088.5,15110.75,22.25,15044.0,-1.0337078651685394,stop,2021,True,Monday,0.10112359550561797,-1.1348314606741574,True,13.0,False,False,False,False,False,False,15074.5,PDL,2021-07-26 04:00:00+00:00,0.6292134831460674,False,False,True,946.0,True,15038.75,session_so_far_low,2.235955056179775,15106.5,htf_pocket,0.8089887640449438
32342,2021-07-26 14:51:00+00:00,2021-07-26 15:36:00+00:00,short,15091.0,15113.75,22.75,15045.5,-1.032967032967033,stop,2021,True,Monday,0.31868131868131866,-1.054945054945055,True,45.0,False,False,False,False,False,False,15074.5,PDL,2021-07-26 04:00:00+00:00,0.7252747252747253,False,False,True,916.0,True,15038.75,session_so_far_low,2.2967032967032965,15106.5,htf_pocket,0.6813186813186813
32442,2021-07-26 16:31:00+00:00,2021-07-26 17:22:00+00:00,short,15105.25,15118.25,13.0,15079.25,-1.0576923076923077,stop,2021,False,Monday,1.6538461538461537,-1.0384615384615385,True,51.0,False,True,True,True,False,False,15074.5,PDL,2021-07-26 04:00:00+00:00,2.3653846153846154,False,False,False,816.0,False,15038.75,session_so_far_low,5.115384615384615,15106.5,htf_pocket,0.09615384615384616
32512,2021-07-26 17:41:00+00:00,2021-07-26 18:57:00+00:00,short,15109.0,15118.5,9.5,15090.0,-1.0789473684210527,stop,2021,False,Monday,1.736842105263158,-1.105263157894737,True,76.0,False,True,True,True,False,False,15074.5,PDL,2021-07-26 04:00:00+00:00,3.6315789473684212,False,False,False,746.0,False,15038.75,session_so_far_low,7.394736842105263,15117.25,PSH,0.868421052631579
32600,2021-07-26 19:09:00+00:00,2021-07-26 19:45:00+00:00,short,15118.5,15124.75,6.25,15106.0,1.88,target,2021,False,Monday,3.52,-1.56,True,57.0,False,True,True,True,True,True,15074.5,PDL,2021-07-26 04:00:00+00:00,7.04,False,False,False,658.0,False,15038.75,session_so_far_low,12.76,15126.25,PDH,1.24
32636,2021-07-26 19:45:00+00:00,2021-07-26 20:00:00+00:00,short,15104.25,15118.0,13.75,15076.75,-1.0545454545454545,stop,2021,False,Monday,0.5636363636363636,-1.1454545454545455,True,15.0,False,True,False,False,False,False,15074.5,PDL,2021-07-26 04:00:00+00:00,2.1636363636363636,False,False,False,622.0,False,15038.75,session_so_far_low,4.763636363636364,15106.5,htf_pocket,0.16363636363636364
33559,2021-07-27 12:10:00+00:00,2021-07-27 12:41:00+00:00,short,15117.25,15123.5,6.25,15104.75,-1.12,stop,2021,False,Tuesday,1.48,-1.08,True,31.0,False,True,True,False,False,False,15090.25,confirmed_1H,2021-07-27 05:00:00+00:00,4.32,False,False,False,81.0,False,15052.0,session_so_far_low,10.44,15126.25,PWH,1.44
33716,2021-07-27 14:47:00+00:00,2021-07-27 14:53:00+00:00,long,14927.25,14902.25,25.0,14977.25,-1.03,stop,2021,True,Tuesday,0.12,-1.41,True,6.0,False,False,False,False,False,False,14927.5,confirmed_1H,2021-07-13 13:00:00+00:00,0.01,False,True,True,1.0,True,15131.5,session_so_far_high,8.17,14897.25,confirmed_1H,1.2
34825,2021-07-28 10:16:00+00:00,2021-07-28 11:16:00+00:00,short,14955.5,14987.25,31.75,14892.0,-1.0236220472440944,stop,2021,False,Wednesday,0.05511811023622047,-1.078740157480315,True,60.0,False,False,False,False,False,False,14934.25,confirmed_1H,2021-07-23 16:00:00+00:00,0.6692913385826772,False,False,True,204.0,True,14866.0,session_so_far_low,2.8188976377952755,14958.5,htf_pocket,0.09448818897637795
34912,2021-07-28 11:43:00+00:00,2021-07-28 12:20:00+00:00,short,14990.75,15000.25,9.5,14971.75,-1.0789473684210527,stop,2021,False,Wednesday,1.4736842105263157,-1.131578947368421,True,37.0,False,True,True,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,2.6578947368421053,False,False,False,114.0,False,14866.0,session_so_far_low,13.131578947368421,14994.75,confirmed_1H,0.42105263157894735
35026,2021-07-28 13:37:00+00:00,2021-07-28 14:11:00+00:00,short,14958.0,15023.25,65.25,14827.5,-1.0114942528735633,stop,2021,True,Wednesday,0.8659003831417624,-1.0153256704980842,True,34.0,False,True,False,False,False,False,14934.25,confirmed_1H,2021-07-23 16:00:00+00:00,0.36398467432950193,False,True,True,3.0,True,14866.0,session_so_far_low,1.4099616858237547,14958.5,htf_pocket,0.007662835249042145
35072,2021-07-28 14:23:00+00:00,2021-07-28 14:29:00+00:00,short,15040.25,15059.0,18.75,15002.75,-1.04,stop,2021,True,Wednesday,0.04,-1.28,True,6.0,False,False,False,False,False,False,15038.75,confirmed_1H,2021-07-26 11:00:00+00:00,0.08,False,False,True,19.0,True,14866.0,session_so_far_low,9.293333333333333,15106.5,confirmed_1H,3.533333333333333
35248,2021-07-28 17:19:00+00:00,2021-07-28 18:03:00+00:00,short,14957.5,14991.0,33.5,14890.5,-1.0223880597014925,stop,2021,False,Wednesday,1.0671641791044777,-1.6194029850746268,True,44.0,False,True,True,False,False,False,14934.25,confirmed_1H,2021-07-23 16:00:00+00:00,0.6940298507462687,False,True,True,42.0,True,14866.0,session_so_far_low,2.7313432835820897,14958.5,htf_pocket,0.029850746268656716
35298,2021-07-28 18:09:00+00:00,2021-07-28 18:15:00+00:00,short,14985.5,15012.75,27.25,14931.0,-1.0275229357798166,stop,2021,False,Wednesday,0.44036697247706424,-1.0458715596330275,True,6.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,0.7339449541284404,False,False,True,28.0,True,14866.0,session_so_far_low,4.385321100917431,14994.75,confirmed_1H,0.3394495412844037
36029,2021-07-29 07:20:00+00:00,2021-07-29 07:23:00+00:00,short,15005.25,15012.0,6.75,14991.75,-1.1111111111111112,stop,2021,False,Thursday,0.037037037037037035,-1.5185185185185186,True,3.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,5.888888888888889,False,False,False,209.0,False,14944.5,session_so_far_low,9.0,15015.5,confirmed_1H,1.5185185185185186
36106,2021-07-29 08:37:00+00:00,2021-07-29 08:41:00+00:00,short,14994.25,15001.5,7.25,14979.75,-1.103448275862069,stop,2021,False,Thursday,-0.034482758620689655,-1.0689655172413792,True,4.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,3.9655172413793105,False,False,False,132.0,False,14944.5,session_so_far_low,6.862068965517241,14994.75,confirmed_1H,0.06896551724137931
36200,2021-07-29 10:11:00+00:00,2021-07-29 10:16:00+00:00,short,14994.5,15001.0,6.5,14981.5,-1.1153846153846154,stop,2021,False,Thursday,0.0,-1.0384615384615385,True,5.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,4.461538461538462,False,False,False,38.0,False,14944.5,session_so_far_low,7.6923076923076925,14994.75,confirmed_1H,0.038461538461538464
36225,2021-07-29 10:36:00+00:00,2021-07-29 10:48:00+00:00,short,14991.75,15002.75,11.0,14969.75,1.9318181818181819,target,2021,False,Thursday,2.8636363636363638,-1.1136363636363635,True,90.0,False,True,True,True,True,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,2.3863636363636362,False,True,False,13.0,False,14944.5,session_so_far_low,4.295454545454546,14993.0,htf_pocket,0.11363636363636363
36237,2021-07-29 10:48:00+00:00,2021-07-29 11:59:00+00:00,short,14969.25,14997.25,28.0,14913.25,-1.0267857142857142,stop,2021,False,Thursday,0.32142857142857145,-1.0357142857142858,True,71.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,0.13392857142857142,False,True,True,1.0,True,14944.5,session_so_far_low,0.8839285714285714,14993.0,htf_pocket,0.8482142857142857
36441,2021-07-29 14:12:00+00:00,2021-07-29 14:26:00+00:00,short,15023.0,15048.75,25.75,14971.5,-1.029126213592233,stop,2021,True,Thursday,0.04854368932038835,-1.0485436893203883,True,14.0,False,False,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,2.233009708737864,False,False,False,377.0,False,14944.5,session_so_far_low,3.0485436893203883,15024.75,ONH,0.06796116504854369
37310,2021-07-30 05:41:00+00:00,2021-07-30 06:03:00+00:00,long,14822.75,14814.5,8.25,14839.25,1.9090909090909092,target,2021,False,Friday,28.303030303030305,-0.8484848484848485,False,,True,True,True,True,True,True,14827.75,confirmed_1H,2021-07-07 21:00:00+00:00,0.6060606060606061,False,True,True,7.0,True,14937.0,session_so_far_high,13.848484848484848,14822.25,confirmed_1H,0.06060606060606061
37332,2021-07-30 06:03:00+00:00,2021-07-30 08:39:00+00:00,long,14841.0,14821.0,20.0,14881.0,1.9625,target,2021,False,Friday,10.7625,-0.85,False,,True,True,True,True,True,True,14843.0,confirmed_1H,2021-07-12 01:00:00+00:00,0.1,False,True,True,2.0,True,14937.0,session_so_far_high,4.8,14833.75,confirmed_1H,0.3625
39561,2021-08-02 20:12:00+00:00,2021-08-02 20:22:00+00:00,long,14966.0,14957.75,8.25,14982.5,-1.0909090909090908,stop,2021,False,Monday,0.06060606060606061,-1.0606060606060606,True,10.0,False,False,False,False,False,False,14968.75,confirmed_1H,2021-07-28 00:00:00+00:00,0.3333333333333333,False,False,True,96.0,True,15056.25,session_so_far_high,10.93939393939394,14965.5,confirmed_1H,0.06060606060606061
40115,2021-08-03 06:26:00+00:00,2021-08-03 06:47:00+00:00,short,14981.75,14986.75,5.0,14971.75,-1.15,stop,2021,False,Tuesday,0.55,-1.0,True,21.0,False,True,False,False,False,False,14969.0,ONL,2021-08-02 13:30:00+00:00,2.55,False,False,False,168.0,False,14942.0,session_so_far_low,7.95,14988.0,htf_pocket,1.25
40189,2021-08-03 07:40:00+00:00,2021-08-03 09:16:00+00:00,short,14983.75,14993.0,9.25,14965.25,1.9189189189189189,target,2021,False,Tuesday,2.810810810810811,-1.5945945945945945,True,351.0,False,True,True,True,True,False,14969.0,ONL,2021-08-02 13:30:00+00:00,1.5945945945945945,False,True,True,94.0,True,14942.0,session_so_far_low,4.513513513513513,14988.0,htf_pocket,0.4594594594594595
40285,2021-08-03 09:16:00+00:00,2021-08-03 12:54:00+00:00,short,14967.5,14982.5,15.0,14937.5,-1.05,stop,2021,False,Tuesday,0.65,-1.0666666666666667,True,218.0,False,True,False,False,False,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,0.13333333333333333,False,True,True,1.0,True,14942.0,session_so_far_low,1.7,14968.75,confirmed_1H,0.08333333333333333
40560,2021-08-03 13:51:00+00:00,2021-08-03 14:09:00+00:00,short,14966.0,15009.75,43.75,14878.5,1.9828571428571429,target,2021,True,Tuesday,2.6742857142857144,-1.16,True,127.0,False,True,True,True,True,False,14965.5,confirmed_1H,2021-07-23 10:00:00+00:00,0.011428571428571429,False,True,True,1.0,True,14942.0,session_so_far_low,0.5485714285714286,14968.75,confirmed_1H,0.06285714285714286
40595,2021-08-03 14:26:00+00:00,2021-08-03 14:46:00+00:00,long,14932.0,14875.5,56.5,15045.0,-1.0132743362831858,stop,2021,True,Tuesday,0.13274336283185842,-1.0663716814159292,True,20.0,False,False,False,False,False,False,14947.75,confirmed_1H,2021-07-14 23:00:00+00:00,0.27876106194690264,False,False,True,78.0,True,15008.75,session_so_far_high,1.3584070796460177,14925.75,confirmed_1H,0.11061946902654868
40673,2021-08-03 15:44:00+00:00,2021-08-04 05:56:00+00:00,long,14959.5,14905.75,53.75,15067.0,1.986046511627907,target,2021,True,Tuesday,3.9627906976744187,-0.09767441860465116,False,,True,True,True,True,True,True,14962.75,confirmed_1H,2021-07-15 12:00:00+00:00,0.06046511627906977,False,True,True,1.0,True,15008.75,session_so_far_high,0.9162790697674419,14957.75,htf_pocket,0.03255813953488372
41920,2021-08-04 13:31:00+00:00,2021-08-04 13:53:00+00:00,long,15038.75,15020.75,18.0,15074.75,-1.0416666666666667,stop,2021,True,Wednesday,1.7083333333333333,-1.125,True,22.0,False,True,True,True,False,False,15041.0,confirmed_1H,2021-07-28 21:00:00+00:00,0.125,False,True,True,1.0,True,15073.75,session_so_far_high,1.9444444444444444,15021.25,htf_pocket,0.9722222222222222
