level,side,event_type,window,entry_type,stop_type,exit_type,filter,n,tr_wk,wr,pf,expR,totR,maxDD_R,n_no_retest_skip,flag
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,2025,3.736,0.3546,0.3301,-0.6816,-1380.294,-1378.995,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1453,2.681,0.3544,0.3293,-0.6827,-992.006,-990.708,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,2025,3.736,0.3012,0.3679,-0.7101,-1437.89,-1437.092,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,1453,2.681,0.298,0.3623,-0.7219,-1048.904,-1048.219,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,vwap,none,358,0.661,0.3799,0.3182,-0.3382,-121.064,-130.501,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,113,0.208,0.3805,0.2526,-0.2546,-28.772,-31.355,0,sub_floor
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,780,1.439,0.3128,0.5918,-0.3588,-279.849,-300.043,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,567,1.046,0.3034,0.5556,-0.3987,-226.057,-233.362,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,1.5R,none,2025,3.736,0.3778,0.525,-0.3924,-794.543,-812.469,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,1453,2.681,0.373,0.5098,-0.4097,-595.297,-608.045,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,2R,none,2025,3.736,0.3126,0.5512,-0.4108,-831.933,-854.707,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,1453,2.681,0.307,0.5328,-0.4327,-628.705,-642.953,0,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,447,0.825,0.3065,0.4638,-0.5389,-240.869,-263.073,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,169,0.312,0.3018,0.4332,-0.484,-81.796,-100.788,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,722,1.332,0.1399,0.3335,-1.0956,-790.997,-811.459,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,526,0.97,0.1445,0.362,-1.0594,-557.23,-577.693,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,1768,3.262,0.44,0.353,-0.5579,-986.307,-990.313,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1269,2.341,0.4342,0.3269,-0.5894,-747.988,-750.062,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,2R,none,1768,3.262,0.4627,0.4553,-0.5474,-967.843,-981.682,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,1269,2.341,0.4563,0.4306,-0.5811,-737.401,-737.938,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,vwap,none,447,0.825,0.4273,0.402,-0.2505,-111.953,-125.671,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,169,0.312,0.4142,0.3252,-0.2049,-34.621,-37.535,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,prior_day_mid,none,722,1.332,0.3006,0.5794,-0.3677,-265.466,-289.058,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,526,0.97,0.2909,0.5621,-0.3951,-207.813,-222.826,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,1.5R,none,1768,3.262,0.3727,0.5134,-0.4056,-717.084,-732.76,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,1269,2.341,0.3641,0.4921,-0.4303,-546.109,-557.886,200,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,2R,none,1768,3.262,0.3037,0.5298,-0.4344,-768.009,-796.685,276,dead
pm_lo,lower,break_and_retest,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,1269,2.341,0.2916,0.4989,-0.472,-598.934,-617.522,200,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,none,582,1.074,0.3316,0.4185,-0.4213,-245.224,-249.381,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,18,0.033,0.2778,0.3378,-0.5754,-10.358,-8.964,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,556,1.026,0.3022,0.7355,-0.2308,-128.306,-161.995,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,16,0.03,0.25,0.3719,-0.5955,-9.528,-13.577,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,none,995,1.836,0.3839,0.5573,-0.3592,-357.423,-374.149,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,29,0.054,0.2759,0.3468,-0.6059,-17.571,-17.446,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,2R,none,995,1.836,0.3276,0.6066,-0.3478,-346.022,-369.748,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,29,0.054,0.2069,0.3309,-0.6749,-19.571,-19.946,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,vwap,none,582,1.074,0.4416,0.454,-0.2506,-145.849,-147.574,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,18,0.033,0.4444,0.5178,-0.2934,-5.281,-4.794,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,prior_day_mid,none,556,1.026,0.3885,0.9172,-0.056,-31.126,-58.712,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,16,0.03,0.3125,0.4867,-0.4106,-6.569,-11.305,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,1.5R,none,995,1.836,0.404,0.7252,-0.1966,-195.621,-207.059,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,29,0.054,0.2759,0.3936,-0.535,-15.516,-15.781,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,2R,none,995,1.836,0.3417,0.7578,-0.1913,-190.377,-203.478,0,dead
pm_lo,lower,first_touch_rejection,0930_1030,next_bar_open,1.0xATR,2R,vwap_slope_agreement,29,0.054,0.2414,0.4359,-0.5188,-15.046,-16.312,0,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,vwap,none,708,1.306,0.3814,0.7188,-0.2486,-176.044,-222.303,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,16,0.03,0.1875,0.2677,-1.052,-16.832,-15.675,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,none,478,0.882,0.2113,0.5923,-0.5104,-243.961,-315.88,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,15,0.028,0.1333,0.1494,-0.9427,-14.14,-14.824,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,none,828,1.528,0.5169,0.637,-0.2603,-215.551,-232.592,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,25,0.046,0.6,0.8571,-0.091,-2.276,-6.352,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,2R,none,828,1.528,0.4626,0.6908,-0.2634,-218.104,-244.497,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,25,0.046,0.48,0.8095,-0.151,-3.776,-9.091,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,vwap,none,708,1.306,0.5508,0.7235,-0.1034,-73.2,-79.586,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,vwap,vwap_slope_agreement,16,0.03,0.5625,1.1182,0.0619,0.99,-3.03,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,prior_day_mid,none,478,0.882,0.3703,0.8158,-0.1306,-62.439,-101.162,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,15,0.028,0.2,0.1312,-0.7441,-11.161,-11.305,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,1.5R,none,828,1.528,0.4046,0.7205,-0.2008,-166.293,-180.471,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,25,0.046,0.44,0.8544,-0.0968,-2.42,-6.561,4,sub_floor
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,2R,none,828,1.528,0.3382,0.7393,-0.2077,-172.009,-187.803,167,dead
pm_lo,lower,first_touch_rejection,0930_1030,retest_limit,1.0xATR,2R,vwap_slope_agreement,25,0.046,0.36,0.8463,-0.1168,-2.92,-9.061,4,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,none,403,0.744,0.3797,0.4778,-0.422,-170.078,-175.054,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,27,0.05,0.2963,0.2276,-0.7606,-20.538,-18.957,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,298,0.55,0.2685,0.6498,-0.3152,-93.928,-110.17,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,36,0.066,0.1667,0.2449,-0.7737,-27.853,-27.599,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,none,523,0.965,0.3595,0.4985,-0.4242,-221.878,-230.975,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,63,0.116,0.1746,0.174,-0.898,-56.573,-56.191,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,2R,none,523,0.965,0.2983,0.5289,-0.4353,-227.663,-241.459,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,63,0.116,0.1429,0.1943,-0.9059,-57.073,-57.191,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,vwap,none,403,0.744,0.4566,0.5797,-0.2676,-107.857,-111.09,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,27,0.05,0.4444,0.381,-0.4325,-11.678,-11.077,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,prior_day_mid,none,298,0.55,0.3054,0.6383,-0.2854,-85.041,-93.217,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,36,0.066,0.2778,0.4059,-0.4752,-17.106,-17.969,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,1.5R,none,523,0.965,0.3652,0.5798,-0.3317,-173.457,-181.079,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,63,0.116,0.2222,0.2811,-0.7133,-44.938,-44.812,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,2R,none,523,0.965,0.325,0.6783,-0.2696,-140.988,-152.76,0,dead
pm_lo,lower,first_touch_rejection,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,63,0.116,0.1905,0.3131,-0.7059,-44.469,-44.843,0,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,364,0.672,0.2637,0.4342,-0.6894,-250.955,-265.025,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,23,0.042,0.1739,0.1925,-1.3078,-30.08,-28.675,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,270,0.498,0.163,0.4998,-0.6147,-165.976,-199.378,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,35,0.065,0.1143,0.0721,-1.148,-40.181,-38.401,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,448,0.827,0.4442,0.5332,-0.3661,-164.014,-168.981,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,55,0.101,0.4545,0.4951,-0.4026,-22.143,-23.402,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,448,0.827,0.4152,0.608,-0.3449,-154.514,-164.426,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,55,0.101,0.4182,0.5815,-0.3753,-20.643,-23.746,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,vwap,none,364,0.672,0.4313,0.662,-0.2284,-83.156,-85.037,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,23,0.042,0.4783,0.6825,-0.2249,-5.172,-8.049,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,270,0.498,0.2815,0.6023,-0.3232,-87.274,-92.171,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,35,0.065,0.2286,0.1355,-0.7415,-25.954,-24.758,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,1.5R,none,448,0.827,0.3795,0.6155,-0.3011,-134.891,-139.254,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,55,0.101,0.3091,0.4461,-0.4885,-26.865,-27.55,8,sub_floor
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,2R,none,448,0.827,0.3237,0.6653,-0.2856,-127.941,-133.305,75,dead
pm_lo,lower,first_touch_rejection,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,55,0.101,0.2364,0.4295,-0.5521,-30.365,-32.55,8,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,1033,1.906,0.3359,0.5146,-0.3844,-397.135,-408.928,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,28,0.052,0.2857,0.2133,-0.797,-22.316,-20.736,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,879,1.622,0.2969,0.7415,-0.2257,-198.409,-225.581,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,63,0.116,0.2381,0.3493,-0.59,-37.168,-39.222,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,1562,2.882,0.3828,0.5441,-0.3718,-580.744,-589.551,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,107,0.197,0.2804,0.3459,-0.6074,-64.992,-65.634,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,1562,2.882,0.3233,0.5795,-0.3745,-584.939,-603.247,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,107,0.197,0.2523,0.3835,-0.5923,-63.38,-65.022,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,vwap,none,1033,1.906,0.425,0.6275,-0.2189,-226.172,-232.626,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,28,0.052,0.4286,0.3573,-0.4618,-12.929,-12.328,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,879,1.622,0.3549,0.8145,-0.1357,-119.301,-151.508,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,63,0.116,0.2698,0.4519,-0.4637,-29.21,-32.104,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,1.5R,none,1562,2.882,0.4059,0.6884,-0.2286,-357.019,-370.99,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,107,0.197,0.3364,0.4846,-0.4371,-46.769,-48.85,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,2R,none,1562,2.882,0.347,0.7362,-0.2126,-332.1,-351.417,0,dead
pm_lo,lower,first_touch_rejection,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,107,0.197,0.2804,0.5041,-0.4538,-48.56,-52.142,0,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,1093,2.017,0.3275,0.5888,-0.4242,-463.673,-520.254,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,24,0.044,0.1667,0.1812,-1.3503,-32.406,-31.001,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,768,1.417,0.2109,0.5775,-0.5183,-398.018,-482.049,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,57,0.105,0.1754,0.181,-0.9027,-51.456,-50.728,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,1296,2.391,0.4954,0.5963,-0.2971,-385.038,-403.735,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,90,0.166,0.4778,0.5866,-0.3102,-27.916,-30.145,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,2R,none,1296,2.391,0.4421,0.647,-0.3074,-398.336,-419.385,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,90,0.166,0.4,0.592,-0.3657,-32.916,-39.645,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,vwap,none,1093,2.017,0.4849,0.7074,-0.1549,-169.255,-180.163,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,24,0.044,0.4583,0.6339,-0.2676,-6.423,-8.049,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,prior_day_mid,none,768,1.417,0.3451,0.7493,-0.1885,-144.76,-191.65,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,57,0.105,0.2281,0.1918,-0.7251,-41.329,-40.27,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,1.5R,none,1296,2.391,0.4066,0.686,-0.2311,-299.517,-316.897,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,90,0.166,0.3556,0.5343,-0.3867,-34.806,-37.22,22,sub_floor
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,2R,none,1296,2.391,0.3395,0.7062,-0.2407,-311.893,-336.773,278,dead
pm_lo,lower,first_touch_rejection,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,90,0.166,0.2778,0.5021,-0.4609,-41.484,-42.087,22,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,none,802,1.48,0.3666,0.4349,-0.3317,-266.014,-272.681,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,56,0.103,0.4643,0.6425,-0.1885,-10.557,-22.19,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,865,1.596,0.3064,0.7749,-0.1879,-162.563,-184.765,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,65,0.12,0.2462,0.3388,-0.6162,-40.053,-47.534,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,none,1593,2.939,0.3854,0.606,-0.3055,-486.663,-495.654,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,124,0.229,0.4435,0.7564,-0.1748,-21.678,-39.323,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,2R,none,1593,2.939,0.3227,0.638,-0.3084,-491.271,-507.286,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,124,0.229,0.3629,0.758,-0.1966,-24.384,-43.249,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,vwap,none,802,1.48,0.4613,0.5007,-0.1877,-150.537,-152.779,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,56,0.103,0.5714,0.6792,-0.0995,-5.574,-9.686,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,prior_day_mid,none,865,1.596,0.3746,0.9085,-0.0632,-54.649,-112.947,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,65,0.12,0.3231,0.4954,-0.3771,-24.512,-33.004,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,1.5R,none,1593,2.939,0.3955,0.7183,-0.2026,-322.762,-335.217,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,124,0.229,0.4194,0.7829,-0.1527,-18.932,-29.582,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,2R,none,1593,2.939,0.3308,0.7406,-0.2057,-327.722,-348.788,0,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,2R,vwap_slope_agreement,124,0.229,0.3387,0.7578,-0.1909,-23.67,-36.701,0,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,vwap,none,1073,1.98,0.4557,0.7986,-0.1229,-131.918,-166.421,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,71,0.131,0.4507,1.1606,0.1026,7.285,-24.379,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,none,754,1.391,0.2308,0.6338,-0.3963,-298.842,-328.582,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,58,0.107,0.2069,0.3223,-0.7706,-44.694,-57.271,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,none,1322,2.439,0.5416,0.8325,-0.11,-145.469,-201.441,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,97,0.179,0.5773,0.8746,-0.0796,-7.717,-21.735,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,2R,none,1322,2.439,0.4297,0.783,-0.1785,-235.949,-267.631,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,97,0.179,0.4536,0.8036,-0.162,-15.717,-32.735,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,vwap,none,1073,1.98,0.5871,0.7657,-0.0699,-75.052,-85.386,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,vwap,vwap_slope_agreement,71,0.131,0.6197,1.2083,0.0482,3.421,-2.799,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,prior_day_mid,none,754,1.391,0.3674,0.7931,-0.1464,-110.35,-137.96,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,58,0.107,0.3621,0.4835,-0.3511,-20.362,-31.144,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,1.5R,none,1322,2.439,0.388,0.6918,-0.2253,-297.853,-306.76,271,dead
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,97,0.179,0.4021,0.7317,-0.193,-18.721,-29.134,27,sub_floor
pm_lo,lower,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,2R,none,1322,2.439,0.3298,0.7364,-0.2105,-278.248,-292.656,271,dead
